"x","y","phy_con"
-40.750139446,-7.25013922,"B"
-40.250139448,-7.25013922,"B"
-39.75013945,-7.25013922,"B"
-39.250139452,-7.25013922,"B"
-38.750139454,-7.25013922,"B"
-38.250139456,-7.25013922,"C"
-37.750139458,-7.25013922,"B"
-37.25013946,-7.25013922,"C"
-36.750139462,-7.25013922,"C"
-36.250139464,-7.25013922,"B"
-35.750139466,-7.25013922,"B"
-35.250139468,-7.25013922,"C"
-72.25013932,-7.750139218,"C"
-71.750139322,-7.750139218,"C"
-71.250139324,-7.750139218,"C"
-70.750139326,-7.750139218,"C"
-70.250139328,-7.750139218,"C"
-69.75013933,-7.750139218,"C"
-69.250139332,-7.750139218,"C"
-68.750139334,-7.750139218,"C"
-68.250139336,-7.750139218,"C"
-67.750139338,-7.750139218,"C"
-67.25013934,-7.750139218,"C"
-66.750139342,-7.750139218,"C"
-66.250139344,-7.750139218,"C"
-62.25013936,-7.750139218,"E"
-61.750139362,-7.750139218,"E"
-61.250139364,-7.750139218,"E"
-60.750139366,-7.750139218,"E"
-60.250139368,-7.750139218,"E"
-59.75013937,-7.750139218,"E"
-59.250139372,-7.750139218,"E"
-58.750139374,-7.750139218,"E"
-58.250139376,-7.750139218,"E"
-57.750139378,-7.750139218,"C"
-57.25013938,-7.750139218,"C"
-56.750139382,-7.750139218,"C"
-56.250139384,-7.750139218,"E"
-55.750139386,-7.750139218,"E"
-55.250139388,-7.750139218,"C"
-54.75013939,-7.750139218,"B"
-54.250139392,-7.750139218,"B"
-53.750139394,-7.750139218,"B"
-53.250139396,-7.750139218,"C"
-52.750139398,-7.750139218,"C"
-52.2501394,-7.750139218,"C"
-51.750139402,-7.750139218,"C"
-51.250139404,-7.750139218,"C"
-50.750139406,-7.750139218,"C"
-50.250139408,-7.750139218,"B"
-49.75013941,-7.750139218,"B"
-49.250139412,-7.750139218,"B"
-48.750139414,-7.750139218,"B"
-40.750139446,-7.750139218,"C"
-40.250139448,-7.750139218,"C"
-39.75013945,-7.750139218,"B"
-39.250139452,-7.750139218,"B"
-38.750139454,-7.750139218,"C"
-38.250139456,-7.750139218,"C"
-37.750139458,-7.750139218,"C"
-37.25013946,-7.750139218,"C"
-36.750139462,-7.750139218,"C"
-36.250139464,-7.750139218,"B"
-35.750139466,-7.750139218,"B"
-35.250139468,-7.750139218,"C"
-34.75013947,-7.750139218,"B"
-74.75013931,-8.250139216,"C"
-74.250139312,-8.250139216,"C"
-73.750139314,-8.250139216,"C"
-73.250139316,-8.250139216,"C"
-72.750139318,-8.250139216,"C"
-72.25013932,-8.250139216,"C"
-71.750139322,-8.250139216,"C"
-71.250139324,-8.250139216,"C"
-70.750139326,-8.250139216,"C"
-70.250139328,-8.250139216,"C"
-69.75013933,-8.250139216,"C"
-69.250139332,-8.250139216,"C"
-68.750139334,-8.250139216,"C"
-68.250139336,-8.250139216,"C"
-67.750139338,-8.250139216,"C"
-67.25013934,-8.250139216,"C"
-66.750139342,-8.250139216,"C"
-66.250139344,-8.250139216,"E"
-65.750139346,-8.250139216,"C"
-65.250139348,-8.250139216,"C"
-64.75013935,-8.250139216,"E"
-62.25013936,-8.250139216,"E"
-61.750139362,-8.250139216,"E"
-61.250139364,-8.250139216,"E"
-60.750139366,-8.250139216,"E"
-60.250139368,-8.250139216,"E"
-59.75013937,-8.250139216,"E"
-59.250139372,-8.250139216,"C"
-58.750139374,-8.250139216,"C"
-58.250139376,-8.250139216,"C"
-57.750139378,-8.250139216,"C"
-57.25013938,-8.250139216,"C"
-56.750139382,-8.250139216,"C"
-56.250139384,-8.250139216,"C"
-55.750139386,-8.250139216,"C"
-55.250139388,-8.250139216,"B"
-54.75013939,-8.250139216,"C"
-54.250139392,-8.250139216,"B"
-53.750139394,-8.250139216,"B"
-53.250139396,-8.250139216,"B"
-52.750139398,-8.250139216,"B"
-52.2501394,-8.250139216,"C"
-51.750139402,-8.250139216,"C"
-51.250139404,-8.250139216,"B"
-50.750139406,-8.250139216,"B"
-50.250139408,-8.250139216,"B"
-49.75013941,-8.250139216,"B"
-49.250139412,-8.250139216,"B"
-48.750139414,-8.250139216,"B"
-47.750139418,-8.250139216,"B"
-47.25013942,-8.250139216,"B"
-46.750139422,-8.250139216,"B"
-46.250139424,-8.250139216,"B"
-45.250139428,-8.250139216,"B"
-44.75013943,-8.250139216,"B"
-44.250139432,-8.250139216,"B"
-40.750139446,-8.250139216,"C"
-38.750139454,-8.250139216,"B"
-37.750139458,-8.250139216,"C"
-37.25013946,-8.250139216,"B"
-36.750139462,-8.250139216,"B"
-36.250139464,-8.250139216,"B"
-35.750139466,-8.250139216,"B"
-35.250139468,-8.250139216,"B"
-34.75013947,-8.250139216,"B"
-75.750139306,-8.750139214,"C"
-75.250139308,-8.750139214,"C"
-74.75013931,-8.750139214,"C"
-74.250139312,-8.750139214,"C"
-73.750139314,-8.750139214,"C"
-73.250139316,-8.750139214,"C"
-72.750139318,-8.750139214,"B"
-72.25013932,-8.750139214,"C"
-71.750139322,-8.750139214,"C"
-71.250139324,-8.750139214,"C"
-70.750139326,-8.750139214,"C"
-70.250139328,-8.750139214,"C"
-69.75013933,-8.750139214,"C"
-69.250139332,-8.750139214,"C"
-68.750139334,-8.750139214,"C"
-68.250139336,-8.750139214,"C"
-67.750139338,-8.750139214,"C"
-67.25013934,-8.750139214,"C"
-66.750139342,-8.750139214,"C"
-66.250139344,-8.750139214,"E"
-65.750139346,-8.750139214,"E"
-65.250139348,-8.750139214,"E"
-63.750139354,-8.750139214,"E"
-63.250139356,-8.750139214,"E"
-62.750139358,-8.750139214,"E"
-62.25013936,-8.750139214,"E"
-61.750139362,-8.750139214,"E"
-61.250139364,-8.750139214,"E"
-60.750139366,-8.750139214,"E"
-60.250139368,-8.750139214,"E"
-59.75013937,-8.750139214,"E"
-59.250139372,-8.750139214,"C"
-58.750139374,-8.750139214,"C"
-58.250139376,-8.750139214,"C"
-57.750139378,-8.750139214,"C"
-57.25013938,-8.750139214,"C"
-56.750139382,-8.750139214,"C"
-56.250139384,-8.750139214,"C"
-55.750139386,-8.750139214,"C"
-55.250139388,-8.750139214,"C"
-54.75013939,-8.750139214,"C"
-54.250139392,-8.750139214,"B"
-53.750139394,-8.750139214,"B"
-53.250139396,-8.750139214,"B"
-52.750139398,-8.750139214,"B"
-52.2501394,-8.750139214,"B"
-51.750139402,-8.750139214,"B"
-51.250139404,-8.750139214,"B"
-50.750139406,-8.750139214,"B"
-50.250139408,-8.750139214,"B"
-49.75013941,-8.750139214,"B"
-49.250139412,-8.750139214,"B"
-48.750139414,-8.750139214,"B"
-48.250139416,-8.750139214,"B"
-47.750139418,-8.750139214,"B"
-46.750139422,-8.750139214,"B"
-46.250139424,-8.750139214,"B"
-45.250139428,-8.750139214,"B"
-44.75013943,-8.750139214,"B"
-44.250139432,-8.750139214,"B"
-43.750139434,-8.750139214,"B"
-43.250139436,-8.750139214,"B"
-42.750139438,-8.750139214,"B"
-41.250139444,-8.750139214,"C"
-38.250139456,-8.750139214,"B"
-37.750139458,-8.750139214,"C"
-37.25013946,-8.750139214,"B"
-36.750139462,-8.750139214,"B"
-36.250139464,-8.750139214,"B"
-35.750139466,-8.750139214,"B"
-35.250139468,-8.750139214,"B"
-76.250139304,-9.250139212,"C"
-75.750139306,-9.250139212,"C"
-75.250139308,-9.250139212,"C"
-74.75013931,-9.250139212,"C"
-74.250139312,-9.250139212,"C"
-73.750139314,-9.250139212,"C"
-73.250139316,-9.250139212,"B"
-72.750139318,-9.250139212,"C"
-72.25013932,-9.250139212,"C"
-69.250139332,-9.250139212,"C"
-68.750139334,-9.250139212,"C"
-68.250139336,-9.250139212,"C"
-67.750139338,-9.250139212,"C"
-67.25013934,-9.250139212,"C"
-66.750139342,-9.250139212,"C"
-66.250139344,-9.250139212,"C"
-65.750139346,-9.250139212,"E"
-65.250139348,-9.250139212,"E"
-64.75013935,-9.250139212,"E"
-64.250139352,-9.250139212,"E"
-63.750139354,-9.250139212,"E"
-63.250139356,-9.250139212,"E"
-62.750139358,-9.250139212,"E"
-62.25013936,-9.250139212,"E"
-61.750139362,-9.250139212,"E"
-61.250139364,-9.250139212,"E"
-60.750139366,-9.250139212,"E"
-60.250139368,-9.250139212,"E"
-59.75013937,-9.250139212,"E"
-59.250139372,-9.250139212,"C"
-58.750139374,-9.250139212,"C"
-58.250139376,-9.250139212,"C"
-57.750139378,-9.250139212,"C"
-57.25013938,-9.250139212,"C"
-56.750139382,-9.250139212,"C"
-56.250139384,-9.250139212,"C"
-55.750139386,-9.250139212,"C"
-55.250139388,-9.250139212,"C"
-54.75013939,-9.250139212,"C"
-54.250139392,-9.250139212,"B"
-53.750139394,-9.250139212,"B"
-53.250139396,-9.250139212,"B"
-52.750139398,-9.250139212,"B"
-52.2501394,-9.250139212,"B"
-51.750139402,-9.250139212,"B"
-51.250139404,-9.250139212,"B"
-50.750139406,-9.250139212,"C"
-50.250139408,-9.250139212,"B"
-49.75013941,-9.250139212,"B"
-49.250139412,-9.250139212,"B"
-48.750139414,-9.250139212,"B"
-48.250139416,-9.250139212,"B"
-47.750139418,-9.250139212,"B"
-46.750139422,-9.250139212,"B"
-46.250139424,-9.250139212,"B"
-45.750139426,-9.250139212,"B"
-45.250139428,-9.250139212,"B"
-44.75013943,-9.250139212,"B"
-43.750139434,-9.250139212,"B"
-43.250139436,-9.250139212,"B"
-41.250139444,-9.250139212,"C"
-38.750139454,-9.250139212,"C"
-38.250139456,-9.250139212,"B"
-37.750139458,-9.250139212,"E"
-37.25013946,-9.250139212,"C"
-36.750139462,-9.250139212,"B"
-36.250139464,-9.250139212,"B"
-35.750139466,-9.250139212,"B"
-35.250139468,-9.250139212,"B"
-76.250139304,-9.75013921,"C"
-75.750139306,-9.75013921,"C"
-75.250139308,-9.75013921,"C"
-74.75013931,-9.75013921,"C"
-74.250139312,-9.75013921,"C"
-73.750139314,-9.75013921,"C"
-73.250139316,-9.75013921,"C"
-72.750139318,-9.75013921,"C"
-72.25013932,-9.75013921,"C"
-70.750139326,-9.75013921,"B"
-68.750139334,-9.75013921,"C"
-68.250139336,-9.75013921,"C"
-67.750139338,-9.75013921,"C"
-67.25013934,-9.75013921,"C"
-66.750139342,-9.75013921,"C"
-66.250139344,-9.75013921,"C"
-65.750139346,-9.75013921,"E"
-65.250139348,-9.75013921,"E"
-64.75013935,-9.75013921,"E"
-64.250139352,-9.75013921,"E"
-63.750139354,-9.75013921,"E"
-63.250139356,-9.75013921,"E"
-62.750139358,-9.75013921,"E"
-62.25013936,-9.75013921,"E"
-61.750139362,-9.75013921,"E"
-61.250139364,-9.75013921,"E"
-60.750139366,-9.75013921,"E"
-60.250139368,-9.75013921,"E"
-59.75013937,-9.75013921,"E"
-59.250139372,-9.75013921,"C"
-58.750139374,-9.75013921,"C"
-58.250139376,-9.75013921,"E"
-57.750139378,-9.75013921,"E"
-57.25013938,-9.75013921,"E"
-56.750139382,-9.75013921,"C"
-56.250139384,-9.75013921,"B"
-55.750139386,-9.75013921,"C"
-55.250139388,-9.75013921,"C"
-54.75013939,-9.75013921,"B"
-54.250139392,-9.75013921,"B"
-53.750139394,-9.75013921,"B"
-53.250139396,-9.75013921,"B"
-52.750139398,-9.75013921,"B"
-52.2501394,-9.75013921,"B"
-51.750139402,-9.75013921,"B"
-51.250139404,-9.75013921,"B"
-50.750139406,-9.75013921,"B"
-50.250139408,-9.75013921,"B"
-49.75013941,-9.75013921,"B"
-49.250139412,-9.75013921,"B"
-48.750139414,-9.75013921,"B"
-48.250139416,-9.75013921,"B"
-47.750139418,-9.75013921,"B"
-47.25013942,-9.75013921,"B"
-46.750139422,-9.75013921,"B"
-46.250139424,-9.75013921,"B"
-44.250139432,-9.75013921,"B"
-43.750139434,-9.75013921,"B"
-41.750139442,-9.75013921,"B"
-41.250139444,-9.75013921,"B"
-40.750139446,-9.75013921,"B"
-40.250139448,-9.75013921,"C"
-39.75013945,-9.75013921,"C"
-39.250139452,-9.75013921,"B"
-38.750139454,-9.75013921,"B"
-38.250139456,-9.75013921,"B"
-37.750139458,-9.75013921,"B"
-37.25013946,-9.75013921,"B"
-36.750139462,-9.75013921,"C"
-36.250139464,-9.75013921,"B"
-35.750139466,-9.75013921,"B"
-76.250139304,-10.250139208,"C"
-75.750139306,-10.250139208,"C"
-75.250139308,-10.250139208,"C"
-74.75013931,-10.250139208,"C"
-74.250139312,-10.250139208,"C"
-73.750139314,-10.250139208,"C"
-73.250139316,-10.250139208,"B"
-72.750139318,-10.250139208,"B"
-72.25013932,-10.250139208,"B"
-71.750139322,-10.250139208,"B"
-69.250139332,-10.250139208,"B"
-68.750139334,-10.250139208,"C"
-68.250139336,-10.250139208,"C"
-67.750139338,-10.250139208,"C"
-67.25013934,-10.250139208,"B"
-66.750139342,-10.250139208,"B"
-66.250139344,-10.250139208,"B"
-65.750139346,-10.250139208,"E"
-65.250139348,-10.250139208,"E"
-64.75013935,-10.250139208,"E"
-64.250139352,-10.250139208,"E"
-63.750139354,-10.250139208,"E"
-63.250139356,-10.250139208,"E"
-62.750139358,-10.250139208,"E"
-62.25013936,-10.250139208,"E"
-61.750139362,-10.250139208,"C"
-61.250139364,-10.250139208,"E"
-60.750139366,-10.250139208,"E"
-60.250139368,-10.250139208,"C"
-59.75013937,-10.250139208,"C"
-59.250139372,-10.250139208,"C"
-58.750139374,-10.250139208,"C"
-58.250139376,-10.250139208,"E"
-57.750139378,-10.250139208,"C"
-57.25013938,-10.250139208,"C"
-56.750139382,-10.250139208,"C"
-56.250139384,-10.250139208,"B"
-55.750139386,-10.250139208,"B"
-55.250139388,-10.250139208,"B"
-54.75013939,-10.250139208,"B"
-54.250139392,-10.250139208,"B"
-53.750139394,-10.250139208,"B"
-53.250139396,-10.250139208,"B"
-52.750139398,-10.250139208,"B"
-52.2501394,-10.250139208,"B"
-51.750139402,-10.250139208,"B"
-51.250139404,-10.250139208,"B"
-50.750139406,-10.250139208,"B"
-49.250139412,-10.250139208,"B"
-48.750139414,-10.250139208,"B"
-48.250139416,-10.250139208,"B"
-47.750139418,-10.250139208,"B"
-47.25013942,-10.250139208,"B"
-46.750139422,-10.250139208,"B"
-46.250139424,-10.250139208,"B"
-45.750139426,-10.250139208,"A"
-45.250139428,-10.250139208,"A"
-43.750139434,-10.250139208,"B"
-43.250139436,-10.250139208,"C"
-41.750139442,-10.250139208,"B"
-41.250139444,-10.250139208,"A"
-40.750139446,-10.250139208,"B"
-40.250139448,-10.250139208,"B"
-39.75013945,-10.250139208,"C"
-39.250139452,-10.250139208,"B"
-38.750139454,-10.250139208,"B"
-38.250139456,-10.250139208,"B"
-37.750139458,-10.250139208,"B"
-37.25013946,-10.250139208,"B"
-36.750139462,-10.250139208,"B"
-36.250139464,-10.250139208,"B"
-75.750139306,-10.750139206,"C"
-75.250139308,-10.750139206,"C"
-74.75013931,-10.750139206,"C"
-74.250139312,-10.750139206,"C"
-73.750139314,-10.750139206,"C"
-72.25013932,-10.750139206,"B"
-71.750139322,-10.750139206,"C"
-71.250139324,-10.750139206,"C"
-70.750139326,-10.750139206,"C"
-70.250139328,-10.750139206,"C"
-69.75013933,-10.750139206,"B"
-69.250139332,-10.750139206,"B"
-68.750139334,-10.750139206,"B"
-68.250139336,-10.750139206,"B"
-67.750139338,-10.750139206,"C"
-67.25013934,-10.750139206,"C"
-66.750139342,-10.750139206,"C"
-66.250139344,-10.750139206,"C"
-65.750139346,-10.750139206,"B"
-65.250139348,-10.750139206,"E"
-64.75013935,-10.750139206,"C"
-64.250139352,-10.750139206,"B"
-63.750139354,-10.750139206,"C"
-63.250139356,-10.750139206,"B"
-62.750139358,-10.750139206,"B"
-62.25013936,-10.750139206,"B"
-61.750139362,-10.750139206,"E"
-61.250139364,-10.750139206,"E"
-60.750139366,-10.750139206,"E"
-60.250139368,-10.750139206,"B"
-59.75013937,-10.750139206,"C"
-59.250139372,-10.750139206,"C"
-58.750139374,-10.750139206,"C"
-58.250139376,-10.750139206,"C"
-57.750139378,-10.750139206,"B"
-57.25013938,-10.750139206,"B"
-56.750139382,-10.750139206,"B"
-56.250139384,-10.750139206,"B"
-55.750139386,-10.750139206,"B"
-55.250139388,-10.750139206,"B"
-54.75013939,-10.750139206,"B"
-54.250139392,-10.750139206,"B"
-53.750139394,-10.750139206,"B"
-53.250139396,-10.750139206,"B"
-52.750139398,-10.750139206,"B"
-52.2501394,-10.750139206,"B"
-51.750139402,-10.750139206,"B"
-51.250139404,-10.750139206,"B"
-50.750139406,-10.750139206,"B"
-50.250139408,-10.750139206,"B"
-49.250139412,-10.750139206,"B"
-48.750139414,-10.750139206,"B"
-48.250139416,-10.750139206,"B"
-47.750139418,-10.750139206,"B"
-47.25013942,-10.750139206,"B"
-46.750139422,-10.750139206,"B"
-46.250139424,-10.750139206,"B"
-45.750139426,-10.750139206,"A"
-45.250139428,-10.750139206,"A"
-44.75013943,-10.750139206,"B"
-44.250139432,-10.750139206,"B"
-43.750139434,-10.750139206,"B"
-41.750139442,-10.750139206,"B"
-41.250139444,-10.750139206,"B"
-40.750139446,-10.750139206,"B"
-40.250139448,-10.750139206,"B"
-39.75013945,-10.750139206,"C"
-39.250139452,-10.750139206,"C"
-38.750139454,-10.750139206,"A"
-38.250139456,-10.750139206,"B"
-37.750139458,-10.750139206,"B"
-37.25013946,-10.750139206,"B"
-36.750139462,-10.750139206,"E"
-36.250139464,-10.750139206,"E"
-77.2501393,-11.250139204,"B"
-75.750139306,-11.250139204,"C"
-75.250139308,-11.250139204,"C"
-74.75013931,-11.250139204,"C"
-74.250139312,-11.250139204,"C"
-73.750139314,-11.250139204,"C"
-73.250139316,-11.250139204,"B"
-72.25013932,-11.250139204,"C"
-71.750139322,-11.250139204,"C"
-71.250139324,-11.250139204,"C"
-70.750139326,-11.250139204,"C"
-70.250139328,-11.250139204,"C"
-69.75013933,-11.250139204,"C"
-69.250139332,-11.250139204,"C"
-68.750139334,-11.250139204,"C"
-68.250139336,-11.250139204,"C"
-67.750139338,-11.250139204,"C"
-67.25013934,-11.250139204,"C"
-66.750139342,-11.250139204,"C"
-66.250139344,-11.250139204,"B"
-65.750139346,-11.250139204,"B"
-65.250139348,-11.250139204,"B"
-64.75013935,-11.250139204,"B"
-64.250139352,-11.250139204,"B"
-63.750139354,-11.250139204,"B"
-63.250139356,-11.250139204,"B"
-62.750139358,-11.250139204,"B"
-62.25013936,-11.250139204,"B"
-61.750139362,-11.250139204,"B"
-61.250139364,-11.250139204,"B"
-60.750139366,-11.250139204,"C"
-60.250139368,-11.250139204,"C"
-59.75013937,-11.250139204,"C"
-59.250139372,-11.250139204,"C"
-58.750139374,-11.250139204,"B"
-58.250139376,-11.250139204,"C"
-57.750139378,-11.250139204,"E"
-57.25013938,-11.250139204,"B"
-56.750139382,-11.250139204,"B"
-56.250139384,-11.250139204,"C"
-55.750139386,-11.250139204,"B"
-55.250139388,-11.250139204,"B"
-54.75013939,-11.250139204,"B"
-54.250139392,-11.250139204,"B"
-53.750139394,-11.250139204,"B"
-53.250139396,-11.250139204,"B"
-52.750139398,-11.250139204,"B"
-52.2501394,-11.250139204,"B"
-51.750139402,-11.250139204,"B"
-50.750139406,-11.250139204,"B"
-50.250139408,-11.250139204,"B"
-49.250139412,-11.250139204,"B"
-48.750139414,-11.250139204,"B"
-48.250139416,-11.250139204,"B"
-47.750139418,-11.250139204,"B"
-47.25013942,-11.250139204,"B"
-46.750139422,-11.250139204,"A"
-46.250139424,-11.250139204,"A"
-45.750139426,-11.250139204,"A"
-45.250139428,-11.250139204,"A"
-44.75013943,-11.250139204,"B"
-43.750139434,-11.250139204,"B"
-42.750139438,-11.250139204,"A"
-42.25013944,-11.250139204,"B"
-41.750139442,-11.250139204,"B"
-41.250139444,-11.250139204,"B"
-40.750139446,-11.250139204,"A"
-40.250139448,-11.250139204,"A"
-39.75013945,-11.250139204,"B"
-39.250139452,-11.250139204,"C"
-38.750139454,-11.250139204,"A"
-38.250139456,-11.250139204,"B"
-37.750139458,-11.250139204,"B"
-37.25013946,-11.250139204,"B"
-77.2501393,-11.750139202,"B"
-76.750139302,-11.750139202,"B"
-75.250139308,-11.750139202,"C"
-74.75013931,-11.750139202,"C"
-73.750139314,-11.750139202,"C"
-73.250139316,-11.750139202,"C"
-72.750139318,-11.750139202,"C"
-72.25013932,-11.750139202,"C"
-71.750139322,-11.750139202,"C"
-71.250139324,-11.750139202,"C"
-70.750139326,-11.750139202,"C"
-70.250139328,-11.750139202,"C"
-69.75013933,-11.750139202,"C"
-69.250139332,-11.750139202,"C"
-68.750139334,-11.750139202,"C"
-68.250139336,-11.750139202,"C"
-67.750139338,-11.750139202,"C"
-67.25013934,-11.750139202,"C"
-66.750139342,-11.750139202,"C"
-66.250139344,-11.750139202,"C"
-65.750139346,-11.750139202,"B"
-65.250139348,-11.750139202,"B"
-64.75013935,-11.750139202,"B"
-64.250139352,-11.750139202,"B"
-63.750139354,-11.750139202,"B"
-63.250139356,-11.750139202,"B"
-62.750139358,-11.750139202,"B"
-62.25013936,-11.750139202,"B"
-61.750139362,-11.750139202,"B"
-61.250139364,-11.750139202,"B"
-60.750139366,-11.750139202,"C"
-60.250139368,-11.750139202,"B"
-59.75013937,-11.750139202,"C"
-59.250139372,-11.750139202,"C"
-58.750139374,-11.750139202,"B"
-58.250139376,-11.750139202,"C"
-57.750139378,-11.750139202,"C"
-57.25013938,-11.750139202,"C"
-56.750139382,-11.750139202,"B"
-56.250139384,-11.750139202,"B"
-55.750139386,-11.750139202,"B"
-55.250139388,-11.750139202,"B"
-54.75013939,-11.750139202,"B"
-54.250139392,-11.750139202,"B"
-53.750139394,-11.750139202,"B"
-53.250139396,-11.750139202,"B"
-52.750139398,-11.750139202,"B"
-52.2501394,-11.750139202,"B"
-51.750139402,-11.750139202,"B"
-51.250139404,-11.750139202,"B"
-50.750139406,-11.750139202,"B"
-50.250139408,-11.750139202,"B"
-49.75013941,-11.750139202,"B"
-49.250139412,-11.750139202,"B"
-48.250139416,-11.750139202,"B"
-47.750139418,-11.750139202,"B"
-47.25013942,-11.750139202,"B"
-46.750139422,-11.750139202,"B"
-46.250139424,-11.750139202,"A"
-45.750139426,-11.750139202,"A"
-45.250139428,-11.750139202,"A"
-44.75013943,-11.750139202,"B"
-43.750139434,-11.750139202,"B"
-42.750139438,-11.750139202,"A"
-42.25013944,-11.750139202,"A"
-41.750139442,-11.750139202,"A"
-41.250139444,-11.750139202,"A"
-40.750139446,-11.750139202,"A"
-40.250139448,-11.750139202,"B"
-39.75013945,-11.750139202,"C"
-39.250139452,-11.750139202,"B"
-38.750139454,-11.750139202,"B"
-38.250139456,-11.750139202,"B"
-37.750139458,-11.750139202,"B"
-37.25013946,-11.750139202,"C"
-77.2501393,-12.2501392,"B"
-76.750139302,-12.2501392,"B"
-74.75013931,-12.2501392,"C"
-74.250139312,-12.2501392,"C"
-73.750139314,-12.2501392,"C"
-73.250139316,-12.2501392,"C"
-72.750139318,-12.2501392,"C"
-72.25013932,-12.2501392,"C"
-71.750139322,-12.2501392,"C"
-71.250139324,-12.2501392,"C"
-70.750139326,-12.2501392,"C"
-70.250139328,-12.2501392,"C"
-69.75013933,-12.2501392,"C"
-69.250139332,-12.2501392,"C"
-68.750139334,-12.2501392,"C"
-68.250139336,-12.2501392,"C"
-67.750139338,-12.2501392,"C"
-67.25013934,-12.2501392,"C"
-66.750139342,-12.2501392,"C"
-66.250139344,-12.2501392,"C"
-65.750139346,-12.2501392,"B"
-65.250139348,-12.2501392,"B"
-64.75013935,-12.2501392,"B"
-64.250139352,-12.2501392,"B"
-63.750139354,-12.2501392,"B"
-63.250139356,-12.2501392,"B"
-62.750139358,-12.2501392,"B"
-62.25013936,-12.2501392,"C"
-61.750139362,-12.2501392,"B"
-61.250139364,-12.2501392,"B"
-59.75013937,-12.2501392,"B"
-59.250139372,-12.2501392,"B"
-58.750139374,-12.2501392,"B"
-58.250139376,-12.2501392,"C"
-57.750139378,-12.2501392,"C"
-57.25013938,-12.2501392,"C"
-56.750139382,-12.2501392,"B"
-56.250139384,-12.2501392,"B"
-55.750139386,-12.2501392,"B"
-55.250139388,-12.2501392,"B"
-54.75013939,-12.2501392,"B"
-54.250139392,-12.2501392,"B"
-53.750139394,-12.2501392,"B"
-53.250139396,-12.2501392,"B"
-52.750139398,-12.2501392,"B"
-52.2501394,-12.2501392,"B"
-51.750139402,-12.2501392,"B"
-51.250139404,-12.2501392,"B"
-50.750139406,-12.2501392,"B"
-50.250139408,-12.2501392,"B"
-49.75013941,-12.2501392,"B"
-49.250139412,-12.2501392,"B"
-48.250139416,-12.2501392,"B"
-47.750139418,-12.2501392,"B"
-47.25013942,-12.2501392,"B"
-46.750139422,-12.2501392,"B"
-46.250139424,-12.2501392,"A"
-45.750139426,-12.2501392,"A"
-45.250139428,-12.2501392,"A"
-44.75013943,-12.2501392,"A"
-44.250139432,-12.2501392,"A"
-43.750139434,-12.2501392,"A"
-43.250139436,-12.2501392,"B"
-42.750139438,-12.2501392,"B"
-42.25013944,-12.2501392,"A"
-41.750139442,-12.2501392,"A"
-41.250139444,-12.2501392,"A"
-40.750139446,-12.2501392,"A"
-40.250139448,-12.2501392,"B"
-39.75013945,-12.2501392,"C"
-39.250139452,-12.2501392,"C"
-38.750139454,-12.2501392,"B"
-38.250139456,-12.2501392,"B"
-37.750139458,-12.2501392,"B"
-76.750139302,-12.750139198,"B"
-76.250139304,-12.750139198,"B"
-74.250139312,-12.750139198,"C"
-73.750139314,-12.750139198,"C"
-73.250139316,-12.750139198,"C"
-72.750139318,-12.750139198,"C"
-72.25013932,-12.750139198,"C"
-71.750139322,-12.750139198,"C"
-71.250139324,-12.750139198,"C"
-70.750139326,-12.750139198,"C"
-70.250139328,-12.750139198,"C"
-69.75013933,-12.750139198,"C"
-69.250139332,-12.750139198,"C"
-68.750139334,-12.750139198,"C"
-68.250139336,-12.750139198,"C"
-67.750139338,-12.750139198,"C"
-67.25013934,-12.750139198,"C"
-66.750139342,-12.750139198,"C"
-66.250139344,-12.750139198,"C"
-65.750139346,-12.750139198,"B"
-65.250139348,-12.750139198,"B"
-64.75013935,-12.750139198,"B"
-64.250139352,-12.750139198,"B"
-63.750139354,-12.750139198,"B"
-63.250139356,-12.750139198,"B"
-62.750139358,-12.750139198,"B"
-62.25013936,-12.750139198,"B"
-61.750139362,-12.750139198,"B"
-61.250139364,-12.750139198,"B"
-60.750139366,-12.750139198,"C"
-60.250139368,-12.750139198,"C"
-59.75013937,-12.750139198,"B"
-59.250139372,-12.750139198,"B"
-58.750139374,-12.750139198,"C"
-58.250139376,-12.750139198,"E"
-57.750139378,-12.750139198,"C"
-57.25013938,-12.750139198,"B"
-56.750139382,-12.750139198,"B"
-56.250139384,-12.750139198,"B"
-55.750139386,-12.750139198,"B"
-55.250139388,-12.750139198,"B"
-54.75013939,-12.750139198,"B"
-54.250139392,-12.750139198,"B"
-53.750139394,-12.750139198,"B"
-53.250139396,-12.750139198,"B"
-52.750139398,-12.750139198,"B"
-52.2501394,-12.750139198,"B"
-51.750139402,-12.750139198,"B"
-50.750139406,-12.750139198,"B"
-50.250139408,-12.750139198,"B"
-49.75013941,-12.750139198,"B"
-49.250139412,-12.750139198,"B"
-48.750139414,-12.750139198,"B"
-48.250139416,-12.750139198,"B"
-47.750139418,-12.750139198,"B"
-47.25013942,-12.750139198,"B"
-46.750139422,-12.750139198,"B"
-46.250139424,-12.750139198,"A"
-45.750139426,-12.750139198,"A"
-45.250139428,-12.750139198,"A"
-44.75013943,-12.750139198,"A"
-44.250139432,-12.750139198,"A"
-43.750139434,-12.750139198,"B"
-43.250139436,-12.750139198,"B"
-42.750139438,-12.750139198,"A"
-42.25013944,-12.750139198,"A"
-41.750139442,-12.750139198,"A"
