"","x","y","phy_con","age_bsm_mean","age_bsm_sd","DR_jetz","DR_insitu_bsm_mean","DR_insitu_bsm_sd","DR_prop_bsm_mean","DR_prop_bsm_sd"
"893",-63.750139354,0.749860747999996,"E",6.33032563525855,3.32445848746199,0.0681206020414017,0.0717770068766926,0.00645065310302208,0.386717355054606,0.036476282022855
"894",-63.250139356,0.749860747999996,"E",4.74776922644391,2.49334386559649,0.0720020063332021,0.0717770068766926,0.00645065310302208,0.246135116075132,0.0232161649647633
"895",-62.750139358,0.749860747999996,"E",8.1389615310467,4.27430376959398,0.0668674453454762,0.0717770068766926,0.00645065310302208,0.500316309767865,0.047191258879886
"896",-62.25013936,0.749860747999996,"E",7.12160383966587,3.74001579839474,0.0676454497027179,0.0717770068766926,0.00645065310302208,0.435681448954814,0.0410947147741995
"897",-61.750139362,0.749860747999996,"E",6.33032563525855,3.32445848746199,0.0734871004714239,0.0717770068766926,0.00645065310302208,0.307467152896975,0.0290011773075214
"898",-61.250139364,0.749860747999996,"E",7.12160383966587,3.74001579839474,0.0734676165760942,0.0717770068766926,0.00645065310302208,0.338310952532058,0.031910452310157
"899",-60.750139366,0.749860747999996,"E",6.33032563525855,3.32445848746199,0.0734871004714239,0.0717770068766926,0.00645065310302208,0.307467152896975,0.0290011773075214
"900",-60.250139368,0.749860747999996,"E",7.043182333522,3.38946581039041,0.0736634993860349,0.0666479891849995,0.00277501545349494,0.318409470734015,0.0134255708695335
"901",-59.75013937,0.749860747999996,"E",7.043182333522,3.38946581039041,0.0736634993860349,0.0666479891849995,0.00277501545349494,0.318409470734015,0.0134255708695335
"902",-59.250139372,0.749860747999996,"E",7.043182333522,3.38946581039041,0.0668737476519417,0.0666479891849995,0.00277501545349494,0.425538791797184,0.0179426233580258
"903",-58.750139374,0.749860747999996,"C",5.11827582729871,1.85127435080545,0.0754385622127989,0.114051869406013,0.00934939145187627,0.34749207930371,0.0372641429075432
"904",-58.250139376,0.749860747999996,"C",4.83203736574083,1.58774661789494,0.0698675451399993,0.0943399523019531,0.00765740268563387,0.359726244027864,0.0351764769462974
"905",-57.750139378,0.749860747999996,"E",4.822605329294,2.31182404423861,0.0703126884536076,0.0618639602107739,0.00181596522367307,0.220492952583396,0.00680088824836614
"906",-57.25013938,0.749860747999996,"E",5.575990543523,2.78550070463823,0.0667164345513072,0.0592196453444277,0.00267854040198725,0.249781680181391,0.0106335514563918
"907",-56.750139382,0.749860747999996,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"908",-56.250139384,0.749860747999996,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"909",-55.750139386,0.749860747999996,"C",5.17207125551,1.84981342943199,0.0708384668091549,0.0906540705090223,0.00865516305808677,0.363265644494141,0.0464455835203157
"910",-55.250139388,0.749860747999996,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"911",-54.75013939,0.749860747999996,"B",11.5165592109552,3.54439445481521,0.0706849242040546,0.0977696555875939,0.0116073792790804,0.535061808787182,0.0420786807553885
"912",-54.250139392,0.749860747999996,"C",5.17207125551,1.84981342943199,0.0708384668091549,0.0906540705090223,0.00865516305808677,0.363265644494141,0.0464455835203157
"913",-53.750139394,0.749860747999996,"C",5.17207125551,1.84981342943199,0.0708384668091549,0.0906540705090223,0.00865516305808677,0.363265644494141,0.0464455835203157
"914",-53.250139396,0.749860747999996,"C",5.17207125551,1.84981342943199,0.0708384668091549,0.0906540705090223,0.00865516305808677,0.363265644494141,0.0464455835203157
"915",-52.750139398,0.749860747999996,"C",6.27343989702327,2.1186762324419,0.0708973238729232,0.0886045842797961,0.00781365449507502,0.411105817538412,0.0463275184895813
"916",-52.2501394,0.749860747999996,"C",6.61477447805597,2.17681869595877,0.071107956847219,0.0886045842797961,0.00781365449507502,0.410020860406094,0.0462052546600183
"917",-51.750139402,0.749860747999996,"C",6.61477447805597,2.17681869595877,0.071107956847219,0.0886045842797961,0.00781365449507502,0.410020860406094,0.0462052546600183
"918",-51.250139404,0.749860747999996,"C",7.66093469573701,3.08338152349123,0.0916954638861875,0.119973319791805,0.0150399298340993,0.508439071819741,0.0572049120445346
"919",-50.750139406,0.749860747999996,"C",8.93774047835984,3.5972784440731,0.0853229547241951,0.119973319791805,0.0150399298340993,0.642147358777184,0.0722485450360952
"920",-50.250139408,0.749860747999996,"C",6.69299830197862,2.22746955878258,0.0829093138381642,0.0995645806838424,0.00569420112700794,0.497725152136996,0.0537090057639269
"921",-73.250139316,0.249860749999996,"C",7.73676354583043,2.39415535894717,0.0694185174621023,0.0943399523019531,0.00765740268563387,0.646434360325448,0.0632127451104771
"922",-72.750139318,0.249860749999996,"E",4.71552485539925,1.99769509731659,0.0675998971435002,0.0671944453270109,0.00302468263064309,0.259881403246451,0.0125654017597931
"923",-72.25013932,0.249860749999996,"E",4.71552485539925,1.99769509731659,0.0675998971435002,0.0671944453270109,0.00302468263064309,0.259881403246451,0.0125654017597931
"924",-71.750139322,0.249860749999996,"C",6.26028875762693,2.00752871572911,0.0680795371472731,0.0893900792345456,0.00455928569511642,0.468110381288559,0.0431932736361162
"925",-71.250139324,0.249860749999996,"C",7.86587537175319,2.42343639555095,0.0709913784925031,0.0893900792345456,0.00455928569511642,0.577049006296892,0.0532452101613747
"926",-70.750139326,0.249860749999996,"C",6.88265345028404,2.12050684610708,0.0695237926479457,0.0893900792345456,0.00455928569511642,0.518214168816935,0.0478164281129765
"927",-70.250139328,0.249860749999996,"C",6.54713354084356,2.31568382139534,0.068768836553843,0.0885508170311158,0.0051974305804808,0.504146378608197,0.0615528984010672
"928",-69.75013933,0.249860749999996,"E",5.8087198589841,3.18512962644893,0.0652726096260696,0.0663975441960836,0.00676162114219803,0.308430404610503,0.0352345510971676
"929",-69.250139332,0.249860749999996,"E",5.8087198589841,3.18512962644893,0.0652726096260696,0.0663975441960836,0.00676162114219803,0.308430404610503,0.0352345510971676
"930",-68.750139334,0.249860749999996,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"931",-68.250139336,0.249860749999996,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"932",-67.750139338,0.249860749999996,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"933",-67.25013934,0.249860749999996,"E",6.33032563525855,3.32445848746199,0.0639981630938183,0.0717770068766926,0.00645065310302208,0.404591739383247,0.0381622448461793
"934",-66.750139342,0.249860749999996,"E",6.28733314053233,2.66359346308879,0.0620345634868781,0.0671944453270109,0.00302468263064309,0.378809187999881,0.0183156223494976
"935",-66.250139344,0.249860749999996,"E",5.67433165323336,2.77499739882215,0.0644308942880798,0.0738127216657631,0.00812616879239343,0.346425070407163,0.0402580524308584
"936",-65.750139346,0.249860749999996,"E",5.04386146954077,2.46666435450858,0.0660521700052698,0.0738127216657631,0.00812616879239343,0.301365918962525,0.0350217290919723
"937",-65.250139348,0.249860749999996,"E",4.71552485539925,1.99769509731659,0.065760306414267,0.0671944453270109,0.00302468263064309,0.270311910016006,0.0130697222170495
"938",-64.75013935,0.249860749999996,"E",6.48493617512385,3.17142559865389,0.0620516010027948,0.0738127216657631,0.00812616879239343,0.412029982112085,0.0478819982729834
"939",-64.250139352,0.249860749999996,"E",5.69730307173269,2.99201263871579,0.0648474804556706,0.0717770068766926,0.00645065310302208,0.361252528815672,0.0340743671064086
"940",-63.750139354,0.249860749999996,"E",5.47805292607267,2.63625118585921,0.0651612332988634,0.0666479891849995,0.00277501545349494,0.33480221662389,0.014116762532845
"941",-63.250139356,0.249860749999996,"E",5.69730307173269,2.99201263871579,0.0648474804556706,0.0717770068766926,0.00645065310302208,0.361252528815672,0.0340743671064086
"942",-62.750139358,0.249860749999996,"E",6.33032563525855,3.32445848746199,0.0681206020414017,0.0717770068766926,0.00645065310302208,0.386717355054606,0.036476282022855
"943",-62.25013936,0.249860749999996,"E",6.33032563525855,3.32445848746199,0.0641240037850446,0.0717770068766926,0.00645065310302208,0.403627196829914,0.0380712664462225
"944",-61.750139362,0.249860749999996,"E",7.12160383966587,3.74001579839474,0.0620162936193277,0.0717770068766926,0.00645065310302208,0.471047197436474,0.0444305128673165
"945",-61.250139364,0.249860749999996,"E",5.69730307173269,2.99201263871579,0.069175501350409,0.0717770068766926,0.00645065310302208,0.291149740414547,0.0274620725018727
"946",-60.750139366,0.249860749999996,"E",7.12160383966587,3.74001579839474,0.0734676165760942,0.0717770068766926,0.00645065310302208,0.338310952532058,0.031910452310157
"947",-60.250139368,0.249860749999996,"E",8.217029389109,3.95437677878882,0.0660648022502954,0.0666479891849995,0.00277501545349494,0.498697606578615,0.0210273269954991
"948",-59.75013937,0.249860749999996,"E",7.043182333522,3.38946581039041,0.0685101645616988,0.0666479891849995,0.00277501545349494,0.412222992658109,0.0173811695651659
"949",-59.250139372,0.249860749999996,"E",5.47805292607267,2.63625118585921,0.0651612332988634,0.0666479891849995,0.00277501545349494,0.33480221662389,0.014116762532845
"950",-58.750139374,0.249860749999996,"E",6.16279704183175,2.96578258409161,0.0631092844664282,0.0666479891849995,0.00277501545349494,0.389682796838622,0.0164307738508359
"951",-58.250139376,0.249860749999996,"E",4.9302576334654,2.37262606727329,0.0693781814644626,0.0666479891849995,0.00277501545349494,0.264519920445184,0.0111533458164842
"952",-57.750139378,0.249860749999996,"E",5.8087198589841,3.18512962644893,0.0663806211278595,0.0663975441960836,0.00676162114219803,0.28301354951348,0.0323309739327298
"953",-57.25013938,0.249860749999996,"C",6.05100932166452,2.01042538047093,0.0683502067333049,0.0886045842797961,0.00781365449507502,0.38625921302642,0.0435275543907394
"954",-56.750139382,0.249860749999996,"C",6.61477447805597,2.17681869595877,0.071107956847219,0.0886045842797961,0.00781365449507502,0.410020860406094,0.0462052546600183
"955",-56.250139384,0.249860749999996,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"956",-55.750139386,0.249860749999996,"C",5.17207125551,1.84981342943199,0.0708384668091549,0.0906540705090223,0.00865516305808677,0.363265644494141,0.0464455835203157
"957",-55.250139388,0.249860749999996,"E",4.57578579480462,2.5537525970198,0.0691473775151709,0.0718675409321443,0.00954732204696711,0.235893822593904,0.0325166969964874
"958",-54.75013939,0.249860749999996,"C",5.17207125551,1.84981342943199,0.0708384668091549,0.0906540705090223,0.00865516305808677,0.363265644494141,0.0464455835203157
"959",-54.250139392,0.249860749999996,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"960",-53.750139394,0.249860749999996,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"961",-53.250139396,0.249860749999996,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"962",-52.750139398,0.249860749999996,"C",6.27343989702327,2.1186762324419,0.0708973238729232,0.0886045842797961,0.00781365449507502,0.411105817538412,0.0463275184895813
"963",-52.2501394,0.249860749999996,"C",6.61477447805597,2.17681869595877,0.071107956847219,0.0886045842797961,0.00781365449507502,0.410020860406094,0.0462052546600183
"964",-51.750139402,0.249860749999996,"C",6.89598546236877,2.19115351764362,0.0778979818594307,0.0994446618087683,0.00851788471495201,0.489923679213353,0.0500096840598041
"965",-51.250139404,0.249860749999996,"C",7.01702573737833,2.66703350912371,0.086553186437131,0.121471801654934,0.0151772216328783,0.507319822418253,0.0567426027689552
"966",-50.750139406,0.249860749999996,"C",7.28293431259563,2.37894626630988,0.0785902019848356,0.0994446618087683,0.00851788471495201,0.528979969894467,0.0539964126879172
"967",-50.250139408,0.249860749999996,"C",6.2217386125585,2.16915654368069,0.0774785860045661,0.103743537746411,0.00952985156523948,0.501985374028064,0.0550618019288574
"968",-49.75013941,0.249860749999996,"C",7.87735764526672,2.60417703985667,0.0739401856727368,0.0995645806838424,0.00569420112700794,0.642403871503782,0.0693211365534303
"969",-49.250139412,0.249860749999996,"C",7.87735764526672,2.60417703985667,0.0739401856727368,0.0995645806838424,0.00569420112700794,0.642403871503782,0.0693211365534303
"970",-73.250139316,-0.250139248000004,"C",7.56129328690219,2.33650585603142,0.0694620725113796,0.0893900792345456,0.00455928569511642,0.582055717352927,0.0537071871849669
"971",-72.750139318,-0.250139248000004,"E",5.04386146954077,2.46666435450858,0.0669481272676082,0.0738127216657631,0.00812616879239343,0.295052871741532,0.034288089965559
"972",-72.25013932,-0.250139248000004,"E",5.38915697759914,2.28308011121896,0.0654274857046361,0.0671944453270109,0.00302468263064309,0.30573010329858,0.0147822103852756
"973",-71.750139322,-0.250139248000004,"C",6.54713354084356,2.31568382139534,0.068768836553843,0.0885508170311158,0.0051974305804808,0.504146378608197,0.0615528984010672
"974",-71.250139324,-0.250139248000004,"C",6.54713354084356,2.31568382139534,0.068768836553843,0.0885508170311158,0.0051974305804808,0.504146378608197,0.0615528984010672
"975",-70.750139326,-0.250139248000004,"C",6.54713354084356,2.31568382139534,0.068768836553843,0.0885508170311158,0.0051974305804808,0.504146378608197,0.0615528984010672
"976",-70.250139328,-0.250139248000004,"B",14.5463158818938,4.62556635046644,0.0678703586198194,0.0928103453479741,0.0213085725890697,0.448658203020113,0.0548401971347602
"977",-69.75013933,-0.250139248000004,"C",6.44616541779273,2.38625117850885,0.0705678427811092,0.0921977863194453,0.00551809605643727,0.521758047794181,0.0599394256549518
"978",-69.250139332,-0.250139248000004,"E",5.8087198589841,3.18512962644893,0.0652726096260696,0.0663975441960836,0.00676162114219803,0.308430404610503,0.0352345510971676
"979",-68.750139334,-0.250139248000004,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"980",-68.250139336,-0.250139248000004,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"981",-67.750139338,-0.250139248000004,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"982",-67.25013934,-0.250139248000004,"E",6.33032563525855,3.32445848746199,0.0639981630938183,0.0717770068766926,0.00645065310302208,0.404591739383247,0.0381622448461793
"983",-66.750139342,-0.250139248000004,"E",6.33032563525855,3.32445848746199,0.0639981630938183,0.0717770068766926,0.00645065310302208,0.404591739383247,0.0381622448461793
"984",-66.250139344,-0.250139248000004,"E",5.38915697759914,2.28308011121896,0.0647698508946253,0.0671944453270109,0.00302468263064309,0.310858113080834,0.0150301523400951
"985",-65.750139346,-0.250139248000004,"E",5.38915697759914,2.28308011121896,0.0647698508946253,0.0671944453270109,0.00302468263064309,0.310858113080834,0.0150301523400951
"986",-65.250139348,-0.250139248000004,"E",6.28733314053233,2.66359346308879,0.0620345634868781,0.0671944453270109,0.00302468263064309,0.378809187999881,0.0183156223494976
"987",-64.75013935,-0.250139248000004,"E",6.28733314053233,2.66359346308879,0.0620345634868781,0.0671944453270109,0.00302468263064309,0.378809187999881,0.0183156223494976
"988",-64.250139352,-0.250139248000004,"E",5.38915697759914,2.28308011121896,0.0634637227143364,0.0671944453270109,0.00302468263064309,0.32026853291708,0.0154851510606408
"989",-63.750139354,-0.250139248000004,"E",6.33032563525855,3.32445848746199,0.0630016967291903,0.0717770068766926,0.00645065310302208,0.414328732684979,0.0390806657783831
"990",-63.250139356,-0.250139248000004,"E",6.33032563525855,3.32445848746199,0.0630016967291903,0.0717770068766926,0.00645065310302208,0.414328732684979,0.0390806657783831
"991",-62.750139358,-0.250139248000004,"E",6.33032563525855,3.32445848746199,0.0630016967291903,0.0717770068766926,0.00645065310302208,0.414328732684979,0.0390806657783831
"992",-62.25013936,-0.250139248000004,"E",5.38915697759914,2.28308011121896,0.0649356696478786,0.0671944453270109,0.00302468263064309,0.309932088695669,0.01498537857678
"993",-61.750139362,-0.250139248000004,"E",5.47805292607267,2.63625118585921,0.0651612332988634,0.0666479891849995,0.00277501545349494,0.33480221662389,0.014116762532845
"994",-61.250139364,-0.250139248000004,"E",5.69730307173269,2.99201263871579,0.0648474804556706,0.0717770068766926,0.00645065310302208,0.361252528815672,0.0340743671064086
"995",-60.750139366,-0.250139248000004,"E",6.16279704183175,2.96578258409161,0.0642364037681657,0.0666479891849995,0.00277501545349494,0.379493285250338,0.0160011383577738
"996",-60.250139368,-0.250139248000004,"E",7.043182333522,3.38946581039041,0.0683256137427035,0.0666479891849995,0.00277501545349494,0.413417035113899,0.0174315157485708
"997",-59.75013937,-0.250139248000004,"E",5.47805292607267,2.63625118585921,0.0651612332988634,0.0666479891849995,0.00277501545349494,0.33480221662389,0.014116762532845
"998",-59.250139372,-0.250139248000004,"E",5.50492447612067,2.39759786797024,0.0695455424255067,0.0566698335538524,0.00281163645679106,0.2243550105667,0.0102883495829523
"999",-58.750139374,-0.250139248000004,"E",5.50492447612067,2.39759786797024,0.0634861263738992,0.0566698335538524,0.00281163645679106,0.238824458525787,0.0109518816275427
"1000",-58.250139376,-0.250139248000004,"C",5.46012517898345,1.83608541829322,0.0690622218619666,0.0813073858117757,0.00745595569428212,0.29997550257827,0.0438579084564746
"1001",-57.750139378,-0.250139248000004,"C",6.40850962027201,2.08333793323314,0.0678477538799667,0.0813073858117757,0.00745595569428212,0.3780104992368,0.0552670125680949
"1002",-57.25013938,-0.250139248000004,"E",5.22785787308569,2.86661666380404,0.0668533346274433,0.0663975441960836,0.00676162114219803,0.256475086823551,0.0292992662745
"1003",-56.750139382,-0.250139248000004,"C",6.05100932166452,2.01042538047093,0.0683502067333049,0.0886045842797961,0.00781365449507502,0.38625921302642,0.0435275543907394
"1004",-56.250139384,-0.250139248000004,"C",6.61477447805597,2.17681869595877,0.071107956847219,0.0886045842797961,0.00781365449507502,0.410020860406094,0.0462052546600183
"1005",-55.750139386,-0.250139248000004,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1006",-55.250139388,-0.250139248000004,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1007",-54.75013939,-0.250139248000004,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1008",-54.250139392,-0.250139248000004,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"1009",-53.750139394,-0.250139248000004,"C",4.9962087109917,1.74800832498499,0.0709700269067664,0.0906540705090223,0.00865516305808677,0.330459497540486,0.0422511306139928
"1010",-53.250139396,-0.250139248000004,"C",5.55133190110189,1.94223147220554,0.0710721915401591,0.0906540705090223,0.00865516305808677,0.36221302410662,0.0463110000030887
"1011",-52.750139398,-0.250139248000004,"E",4.57578579480462,2.5537525970198,0.0709365327349977,0.0718675409321443,0.00954732204696711,0.229428715301123,0.0316255166655338
"1012",-52.2501394,-0.250139248000004,"C",6.97047766335919,2.35408470271323,0.0709911870006656,0.0886045842797961,0.00781365449507502,0.450648969669041,0.0507836366793874
"1013",-51.750139402,-0.250139248000004,"C",6.55465088133607,2.14105163967889,0.0763457325051717,0.0994446618087683,0.00851788471495201,0.495725737088766,0.0506019376975787
"1014",-51.250139404,-0.250139248000004,"C",6.17008139283975,2.10804380787736,0.0795872124157307,0.103743537746411,0.00952985156523948,0.497369294707971,0.0545554731424801
"1015",-50.750139406,-0.250139248000004,"C",7.05150730610257,2.40919292328842,0.0843884864211639,0.103743537746411,0.00952985156523948,0.533802130938528,0.058551720276408
"1016",-50.250139408,-0.250139248000004,"E",5.08752515492462,2.61386804919413,0.0696835633804655,0.0670644272044228,0.0087822471729014,0.193330735474701,0.0294270406401041
"1017",-49.75013941,-0.250139248000004,"E",5.08752515492462,2.61386804919413,0.0696835633804655,0.0670644272044228,0.0087822471729014,0.193330735474701,0.0294270406401041
"1018",-49.250139412,-0.250139248000004,"E",5.08752515492462,2.61386804919413,0.0696835633804655,0.0670644272044228,0.0087822471729014,0.193330735474701,0.0294270406401041
"1019",-48.750139414,-0.250139248000004,"C",6.75203512451434,2.23215174844858,0.0709107576288202,0.0995645806838424,0.00569420112700794,0.586571087151324,0.0632962786097899
"1020",-48.250139416,-0.250139248000004,"C",9.37015762277007,3.11845738229561,0.0821800191940329,0.0995645806838424,0.00569420112700794,0.700061339103975,0.0755428941768422
"1021",-73.250139316,-0.750139246000003,"C",8.67682325828256,2.54923779839676,0.0685837655187189,0.0893900792345456,0.00455928569511642,0.678288519367223,0.0625867376421301
"1022",-72.750139318,-0.750139246000003,"C",7.43729136424219,2.18506097005436,0.0666328954004203,0.0893900792345456,0.00455928569511642,0.60288721677147,0.055629342066811
"1023",-72.25013932,-0.750139246000003,"C",8.60794696532423,2.53309887528641,0.0707976426905785,0.0893900792345456,0.00455928569511642,0.667048432645447,0.0615495973417358
"1024",-71.750139322,-0.750139246000003,"C",6.54713354084356,2.31568382139534,0.068768836553843,0.0885508170311158,0.0051974305804808,0.504146378608197,0.0615528984010672
"1025",-71.250139324,-0.750139246000003,"B",10.6482506643253,3.62278499345757,0.0768866069204873,0.116730832572114,0.0203978090651169,0.442922804922784,0.0376462248349208
"1026",-70.250139328,-0.750139246000003,"B",14.5463158818938,4.62556635046644,0.0678703586198194,0.0928103453479741,0.0213085725890697,0.448658203020113,0.0548401971347602
"1027",-69.75013933,-0.750139246000003,"B",14.5463158818938,4.62556635046644,0.0678703586198194,0.0928103453479741,0.0213085725890697,0.448658203020113,0.0548401971347602
"1028",-69.250139332,-0.750139246000003,"C",5.88380793366057,2.34949632612365,0.0692290471749258,0.0980622510694559,0.00966044531342263,0.518337523357502,0.0619583819051323
"1029",-68.750139334,-0.750139246000003,"E",5.8087198589841,3.18512962644893,0.0652726096260696,0.0663975441960836,0.00676162114219803,0.308430404610503,0.0352345510971676
"1030",-68.250139336,-0.750139246000003,"E",5.8143001770567,2.98727777050757,0.065077946502007,0.0670644272044228,0.0087822471729014,0.276960208380332,0.0421563559859639
"1031",-67.750139338,-0.750139246000003,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"1032",-67.25013934,-0.750139246000003,"E",6.53479734135712,3.58327082975505,0.0645013984582046,0.0663975441960836,0.00676162114219803,0.348093051409176,0.0397655426414077
"1033",-66.750139342,-0.750139246000003,"E",7.12160383966587,3.74001579839474,0.0631043732407465,0.0717770068766926,0.00645065310302208,0.458502254001442,0.0432472380835086
"1034",-66.250139344,-0.750139246000003,"E",6.28733314053233,2.66359346308879,0.0636807225155342,0.0671944453270109,0.00302468263064309,0.364433483771078,0.0176205495318263
"1035",-65.750139346,-0.750139246000003,"E",5.38915697759914,2.28308011121896,0.0647698508946253,0.0671944453270109,0.00302468263064309,0.310858113080834,0.0150301523400951
"1036",-65.250139348,-0.750139246000003,"E",6.28733314053233,2.66359346308879,0.0620345634868781,0.0671944453270109,0.00302468263064309,0.378809187999881,0.0183156223494976
"1037",-64.75013935,-0.750139246000003,"E",6.28733314053233,2.66359346308879,0.0620345634868781,0.0671944453270109,0.00302468263064309,0.378809187999881,0.0183156223494976
"1038",-64.250139352,-0.750139246000003,"E",7.5447797686388,3.19631215570655,0.060338861033328,0.0671944453270109,0.00302468263064309,0.461481365984028,0.0223128653909429
"1039",-63.750139354,-0.750139246000003,"E",6.28733314053233,2.66359346308879,0.0636807225155342,0.0671944453270109,0.00302468263064309,0.364433483771078,0.0176205495318263
"1040",-63.250139356,-0.750139246000003,"E",5.38915697759914,2.28308011121896,0.0647698508946253,0.0671944453270109,0.00302468263064309,0.310858113080834,0.0150301523400951
"1041",-62.750139358,-0.750139246000003,"E",7.043182333522,3.38946581039041,0.0618455018933219,0.0666479891849995,0.00277501545349494,0.45158053279576,0.0190406599162237
"1042",-62.25013936,-0.750139246000003,"E",6.28733314053233,2.66359346308879,0.0620345634868781,0.0671944453270109,0.00302468263064309,0.378809187999881,0.0183156223494976
"1043",-61.750139362,-0.750139246000003,"E",6.16279704183175,2.96578258409161,0.0642364037681657,0.0666479891849995,0.00277501545349494,0.379493285250338,0.0160011383577738
"1044",-60.750139366,-0.750139246000003,"E",5.38915697759914,2.28308011121896,0.0647698508946253,0.0671944453270109,0.00302468263064309,0.310858113080834,0.0150301523400951
"1045",-60.250139368,-0.750139246000003,"E",6.16279704183175,2.96578258409161,0.0642364037681657,0.0666479891849995,0.00277501545349494,0.379493285250338,0.0160011383577738
"1046",-59.250139372,-0.750139246000003,"E",5.47805292607267,2.63625118585921,0.0651612332988634,0.0666479891849995,0.00277501545349494,0.33480221662389,0.014116762532845
"1047",-58.750139374,-0.750139246000003,"E",4.9302576334654,2.37262606727329,0.065738282461245,0.0666479891849995,0.00277501545349494,0.300479079261277,0.012669545174441
"1048",-58.250139376,-0.750139246000003,"E",5.47805292607267,2.63625118585921,0.0639369546811221,0.0666479891849995,0.00277501545349494,0.343953420335892,0.0145026183106075
"1049",-57.750139378,-0.750139246000003,"E",4.9302576334654,2.37262606727329,0.0681281214678189,0.0666479891849995,0.00277501545349494,0.270199727142931,0.0113928319321769
"1050",-57.25013938,-0.750139246000003,"C",5.99635150646461,1.97451070940124,0.072709138520558,0.0994446618087683,0.00851788471495201,0.471680862007123,0.0481475215158151
"1051",-56.750139382,-0.750139246000003,"C",5.78110936511981,1.85219906857178,0.0726644461067951,0.0994446618087683,0.00851788471495201,0.440377114404522,0.0449521451869805
"1052",-56.250139384,-0.750139246000003,"C",6.05100932166452,2.01042538047093,0.0683502067333049,0.0886045842797961,0.00781365449507502,0.38625921302642,0.0435275543907394
"1053",-55.750139386,-0.750139246000003,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1054",-55.250139388,-0.750139246000003,"C",6.61477447805597,2.17681869595877,0.0722339869259654,0.0886045842797961,0.00781365449507502,0.405298181693574,0.0456730559509738
"1055",-54.75013939,-0.750139246000003,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1056",-54.250139392,-0.750139246000003,"C",5.67376418662257,2.19465759649435,0.0752929210310791,0.107068233330639,0.0140969236774719,0.346119099707878,0.044886492929799
"1057",-53.750139394,-0.750139246000003,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1058",-53.250139396,-0.750139246000003,"C",6.01344043459633,1.97892608723525,0.071011729940876,0.0886045842797961,0.00781365449507502,0.377025284735677,0.0424869829238057
"1059",-52.750139398,-0.750139246000003,"C",5.95878261939642,1.94641058152627,0.0757284534816478,0.0994446618087683,0.00851788471495201,0.462206231522667,0.0471803845979347
"1060",-52.2501394,-0.750139246000003,"C",6.55465088133607,2.14105163967889,0.0763457325051717,0.0994446618087683,0.00851788471495201,0.495725737088766,0.0506019376975787
"1061",-51.750139402,-0.750139246000003,"C",6.55465088133607,2.14105163967889,0.0763457325051717,0.0994446618087683,0.00851788471495201,0.495725737088766,0.0506019376975787
"1062",-51.250139404,-0.750139246000003,"C",7.32885184123452,2.41329086704596,0.0767565950382788,0.0994446618087683,0.00851788471495201,0.533498780578298,0.0544576769709322
